trip_id,started_at,ended_at,start_lat,start_lng,end_lat,end_lng
1492,01-02-2023 09:21,01-02-2023 09:27,38.894474,-76.974828,38.890461,-76.988355
1493,01-02-2023 09:21,01-02-2023 09:28,38.812718,-77.044097,38.813474,-77.053734
1494,01-02-2023 09:21,01-02-2023 09:28,38.9698,-76.9493,38.965742,-76.954803
1495,01-02-2023 09:21,01-02-2023 09:29,38.905126,-77.056887,38.90506687,-77.04177886
1496,01-02-2023 09:21,01-02-2023 09:30,38.911268,-77.041829,38.89892547,-77.04885238
1497,01-02-2023 09:21,01-02-2023 09:31,38.9086,-77.0323,38.89903234,-77.03335404
1498,01-02-2023 09:21,01-02-2023 09:31,38.9024,-77.02622,38.9059957,-77.03980207
1499,01-02-2023 09:21,01-02-2023 09:31,38.912648,-77.041834,38.9059,-77.0325
1500,01-02-2023 09:21,01-02-2023 09:31,38.89608691,-77.07145214,38.9076926,-77.07151249
1501,01-02-2023 09:21,01-02-2023 09:35,38.903819,-77.0284,38.903827,-77.053485
1502,01-02-2023 09:21,01-02-2023 09:37,38.896923,-77.086502,38.885801,-77.097745
1503,01-02-2023 09:21,01-02-2023 09:43,38.93132186,-77.02824712,38.898301,-77.039643
1504,01-02-2023 09:21,01-02-2023 09:43,38.90042674,-76.98825002,38.89816396,-77.0318976
1505,01-02-2023 09:22,01-02-2023 09:25,38.924088,-77.040787,38.923583,-77.050046
1506,01-02-2023 09:22,01-02-2023 09:26,38.90071063,-77.04644859,38.894919,-77.046587
1507,01-02-2023 09:22,01-02-2023 09:28,38.886266,-77.022241,38.892244,-77.033234
1508,01-02-2023 09:22,01-02-2023 09:30,38.9121,-77.0387,38.925284,-77.032375
1509,01-02-2023 09:22,01-02-2023 09:32,38.89696,-77.00493,38.893028,-77.026013
1510,01-02-2023 09:22,01-02-2023 09:33,38.89696,-77.00493,38.876823,-77.002161
1511,01-02-2023 09:22,01-02-2023 09:41,38.93132186,-77.02824712,38.900358,-77.012108
1512,01-02-2023 09:22,01-02-2023 09:43,38.91613685,-77.02200294,38.89830174,-77.04691261
1513,01-02-2023 09:23,01-02-2023 09:26,38.817019,-77.050105,38.811456,-77.050276
1514,01-02-2023 09:23,01-02-2023 09:28,38.8862785,-77.02233533,38.894851,-77.02324
1515,01-02-2023 09:23,01-02-2023 09:29,38.908094,-77.026975,38.90113645,-77.03445107
1516,01-02-2023 09:23,01-02-2023 09:32,38.897857,-77.026975,38.899408,-77.015289
1517,01-02-2023 09:23,01-02-2023 09:37,38.894941,-77.09169,38.882629,-77.109366
1518,01-02-2023 09:23,01-02-2023 09:40,38.95382567,-77.02559067,38.9,-77.02
1519,01-02-2023 09:24,01-02-2023 09:54,38.92,-77.04,38.894851,-77.02324
1520,01-02-2023 09:25,01-02-2023 09:28,38.90276,-77.03863,38.90071063,-77.04644859
1521,01-02-2023 09:25,01-02-2023 09:30,38.8439315,-77.05046717,38.829545,-77.047844
1522,01-02-2023 09:25,01-02-2023 09:31,38.908905,-77.04478,38.903827,-77.053485
1523,01-02-2023 09:25,01-02-2023 09:33,38.919077,-77.000648,38.905697,-77.005483
1524,01-02-2023 09:25,01-02-2023 09:35,38.91,-76.98,38.91,-77
1525,01-02-2023 09:25,01-02-2023 09:35,38.876211,-77.012443,38.88345,-77.021741
1526,01-02-2023 09:25,01-02-2023 09:36,38.903827,-77.053485,38.903658,-77.031737
1527,01-02-2023 09:25,01-02-2023 09:37,38.90980063,-77.03442693,38.9024,-77.02622
1528,01-02-2023 09:25,01-02-2023 09:38,38.89696,-77.00493,38.876823,-77.002161
1529,01-02-2023 09:26,01-02-2023 09:30,38.89967,-77.003666,38.905697,-77.005483
1530,01-02-2023 09:26,01-02-2023 09:37,38.93625817,-77.08720467,38.95,-77.08
1531,01-02-2023 09:26,01-02-2023 09:39,38.924088,-77.040787,38.90506687,-77.04177886
1532,01-02-2023 09:26,01-02-2023 09:44,38.918036,-77.045487,38.894573,-77.01994
1533,01-02-2023 09:26,01-02-2023 09:45,38.911268,-77.041829,38.915417,-77.012289
1534,01-02-2023 09:27,01-02-2023 09:30,38.88701008,-77.09525675,38.8881,-77.09308
1535,01-02-2023 09:27,01-02-2023 09:32,38.89170833,-77.08462967,38.89608691,-77.07145214
1536,01-02-2023 09:27,01-02-2023 09:35,38.90113645,-77.03445107,38.89728305,-77.02219069
1537,01-02-2023 09:27,01-02-2023 09:38,38.912652,-77.036278,38.905126,-77.056887
1538,01-02-2023 09:27,01-02-2023 09:43,38.908643,-77.012365,38.89824329,-77.02623546
1539,01-02-2023 09:28,01-02-2023 09:32,38.912648,-77.041834,38.903584,-77.044789
1540,01-02-2023 09:28,01-02-2023 09:32,38.890461,-76.988355,38.88409515,-76.99523449
1541,01-02-2023 09:28,01-02-2023 09:36,38.90304,-77.019027,38.900283,-77.029822
1542,01-02-2023 09:28,01-02-2023 09:36,38.902386,-77.005649,38.897108,-77.011616
1543,01-02-2023 09:28,01-02-2023 09:36,38.89968,-77.041539,38.89846038,-77.05305219
1544,01-02-2023 09:28,01-02-2023 09:37,38.897446,-77.009888,38.894851,-77.02324
1545,01-02-2023 09:28,01-02-2023 09:41,38.90276,-77.03863,38.91693645,-77.02963114
1546,01-02-2023 09:28,01-02-2023 10:17,38.905697,-77.005483,38.905303,-77.050264
1547,01-02-2023 09:29,01-02-2023 09:35,38.90571079,-77.04731762,38.90276,-77.03863
1548,01-02-2023 09:29,01-02-2023 09:38,38.899972,-76.998347,38.894573,-77.01994
1549,01-02-2023 09:29,01-02-2023 09:50,38.927497,-76.997194,38.9101,-77.0444
1550,01-02-2023 09:30,01-02-2023 09:30,38.912648,-77.041834,38.912648,-77.041834
1551,01-02-2023 09:30,01-02-2023 09:37,38.911292,-77.04182683,38.916787,-77.028139
1552,01-02-2023 09:30,01-02-2023 09:38,38.925636,-77.027112,38.912648,-77.041834
1553,01-02-2023 09:30,01-02-2023 09:40,38.90733256,-77.01536044,38.89832574,-77.02795878
1554,01-02-2023 09:30,01-02-2023 09:44,38.90293157,-76.99840486,38.88637194,-77.01770067
1555,01-02-2023 09:30,01-02-2023 09:45,38.934405,-77.032687,38.911268,-77.041829
1556,01-02-2023 09:30,01-02-2023 09:48,38.897108,-77.011616,38.898412,-77.043182
1557,01-02-2023 09:31,01-02-2023 09:36,38.908094,-77.026975,38.89903234,-77.03335404
1558,01-02-2023 09:31,01-02-2023 09:39,38.9172,-77.0259,38.903658,-77.031737
1559,01-02-2023 09:31,01-02-2023 09:42,38.968842,-76.954171,38.955349,-76.968084
1560,01-02-2023 09:31,01-02-2023 09:42,38.90980063,-77.03442693,38.9003,-77.0429
1561,01-02-2023 09:31,01-02-2023 09:45,38.905737,-77.02227,38.898412,-77.043182
1562,01-02-2023 09:31,01-02-2023 09:45,38.90980063,-77.03442693,38.89816396,-77.0318976
1563,01-02-2023 09:31,01-02-2023 09:50,38.902674,-77.021392,38.894832,-76.987633
1564,01-02-2023 09:31,01-02-2023 10:15,38.95674,-77.02791,38.905126,-77.056887
1565,01-02-2023 09:32,01-02-2023 09:38,38.902674,-77.021392,38.900283,-77.029822
1566,01-02-2023 09:32,01-02-2023 09:40,38.910674,-77.03188,38.921074,-77.031887
1567,01-02-2023 09:32,01-02-2023 09:41,38.9101,-77.0444,38.894919,-77.046587
1568,01-02-2023 09:32,01-02-2023 09:52,38.90093,-77.018677,38.92812111,-77.02379465
1569,01-02-2023 09:32,01-02-2023 09:55,38.925284,-77.032375,38.8952,-77.0436
1570,01-02-2023 09:33,01-02-2023 09:33,38.912648,-77.041834,38.912648,-77.041834
1571,01-02-2023 09:33,01-02-2023 09:33,38.934405,-77.032687,38.934405,-77.032687
1572,01-02-2023 09:33,01-02-2023 09:37,38.92755,-77.226644,38.920939,-77.222115
1573,01-02-2023 09:33,01-02-2023 09:41,38.9055785,-77.027313,38.894851,-77.02324
1574,01-02-2023 09:33,01-02-2023 09:47,38.90304,-77.019027,38.9003,-77.0429
1575,01-02-2023 09:34,01-02-2023 09:38,38.87432167,-77.10488183,38.882788,-77.103148
1576,01-02-2023 09:34,01-02-2023 09:42,38.912652,-77.036278,38.903658,-77.031737
1577,01-02-2023 09:34,01-02-2023 09:46,38.934405,-77.032687,38.90980063,-77.03442693
1578,01-02-2023 09:34,01-02-2023 09:49,38.90731645,-77.00069815,38.893028,-77.026013
1579,01-02-2023 09:35,01-02-2023 09:36,38.924088,-77.040787,38.924088,-77.040787
1580,01-02-2023 09:35,01-02-2023 09:39,38.88409515,-76.99523449,38.884916,-77.005965
1581,01-02-2023 09:35,01-02-2023 09:40,38.9059,-77.0325,38.89832574,-77.02795878
1582,01-02-2023 09:35,01-02-2023 09:41,38.912652,-77.036278,38.920387,-77.025672
1583,01-02-2023 09:35,01-02-2023 09:44,38.9177645,-77.032096,38.90506687,-77.04177886
1584,01-02-2023 09:35,01-02-2023 09:46,38.92806883,-77.02381367,38.947774,-77.032818
1585,01-02-2023 09:35,01-02-2023 09:55,38.890461,-76.988355,38.902204,-77.04337
1586,01-02-2023 09:36,01-02-2023 09:36,38.900283,-77.029822,38.900283,-77.029822
1587,01-02-2023 09:36,01-02-2023 09:42,38.908094,-77.026975,38.903649,-77.034918
1588,01-02-2023 09:36,01-02-2023 09:44,38.90273216,-76.99514991,38.90257109,-77.01366663
1589,01-02-2023 09:36,01-02-2023 09:45,38.9,-77,38.88076073,-77.0057407
1590,01-02-2023 09:36,01-02-2023 09:46,38.871841,-77.00591,38.88409515,-76.99523449
1591,01-02-2023 09:36,01-02-2023 09:46,38.90589117,-77.03253333,38.894919,-77.046587
1592,01-02-2023 09:36,01-02-2023 09:48,38.9055785,-77.027313,38.886266,-77.022241
1593,01-02-2023 09:36,01-02-2023 09:48,38.897108,-77.011616,38.88637194,-77.01770067
1594,01-02-2023 09:36,01-02-2023 09:53,38.923203,-77.047637,38.892441,-77.048947
1595,01-02-2023 09:36,01-02-2023 09:56,38.90184783,-77.0434765,38.88044,-77.025236
1596,01-02-2023 09:37,01-02-2023 09:37,38.924088,-77.040787,38.924088,-77.040787
1597,01-02-2023 09:37,01-02-2023 09:40,38.892934,-76.998273,38.886952,-76.996806
1598,01-02-2023 09:37,01-02-2023 09:41,38.8786936,-77.02305436,38.876697,-77.0178975
1599,01-02-2023 09:37,01-02-2023 09:42,38.876893,-77.006072,38.8792,-76.9953
1600,01-02-2023 09:37,01-02-2023 09:45,38.9101,-77.0444,38.902,-77.03353
1601,01-02-2023 09:37,01-02-2023 09:46,38.9059,-77.0325,38.89846038,-77.05305219
1602,01-02-2023 09:37,01-02-2023 09:48,38.88111673,-77.01769933,38.89728305,-77.02219069
1603,01-02-2023 09:37,01-02-2023 09:49,38.92,-77.03,38.9,-77.04
1604,01-02-2023 09:37,01-02-2023 09:59,38.890539,-77.049383,38.89728305,-77.02219069
1605,01-02-2023 09:37,01-02-2023 10:14,38.814305,-77.11893,38.814305,-77.11893
1606,01-02-2023 09:38,01-02-2023 09:43,38.893028,-77.026013,38.886266,-77.022241
1607,01-02-2023 09:38,01-02-2023 09:46,38.89222,-76.99602,38.897108,-77.011616
1608,01-02-2023 09:38,01-02-2023 09:49,38.908643,-77.012365,38.9055785,-77.027313
1609,01-02-2023 09:38,01-02-2023 09:53,38.8840581,-76.9863852,38.90546971,-77.00213045
1610,01-02-2023 09:38,01-02-2023 10:00,38.8881,-77.09308,38.905126,-77.056887
1611,01-02-2023 09:38,01-02-2023 10:02,38.90088,-77.048911,38.92232434,-77.02708572
1612,01-02-2023 09:38,01-02-2023 10:03,38.9101,-77.0444,38.909858,-77.038566
1613,01-02-2023 09:38,01-02-2023 10:22,38.900283,-77.029822,38.900283,-77.029822
1614,01-02-2023 09:39,01-02-2023 09:43,38.9240425,-77.04069517,38.91,-77.04
1615,01-02-2023 09:39,01-02-2023 09:44,38.905303,-77.050264,38.9059957,-77.03980207
1616,01-02-2023 09:39,01-02-2023 09:44,38.90559483,-77.0651045,38.90071063,-77.04644859
1617,01-02-2023 09:39,01-02-2023 09:45,38.856425,-77.049232,38.86307337,-77.05454081
1618,01-02-2023 09:39,01-02-2023 09:51,38.89830174,-77.04691261,38.903649,-77.034918
1619,01-02-2023 09:39,01-02-2023 09:55,38.903827,-77.053485,38.9024,-77.02622
1620,01-02-2023 09:40,01-02-2023 09:54,38.89830174,-77.04691261,38.9059,-77.0325
1621,01-02-2023 09:40,01-02-2023 09:54,38.896456,-77.104562,38.89608691,-77.07145214
1622,01-02-2023 09:40,01-02-2023 09:58,38.934405,-77.032687,38.90276,-77.03863
1623,01-02-2023 09:40,01-02-2023 09:58,38.934405,-77.032687,38.90276,-77.03863
1624,01-02-2023 09:40,01-02-2023 09:59,38.924088,-77.040787,38.893028,-77.026013
1625,01-02-2023 09:40,01-02-2023 10:04,38.894474,-76.974828,38.905697,-77.005483
1626,01-02-2023 09:41,01-02-2023 09:47,38.886952,-76.996806,38.88732,-76.983569
1627,01-02-2023 09:41,01-02-2023 09:48,38.903649,-77.034918,38.90980063,-77.03442693
1628,01-02-2023 09:41,01-02-2023 09:49,38.908643,-77.012365,38.89824329,-77.02623546
1629,01-02-2023 09:41,01-02-2023 09:49,38.908905,-77.04478,38.89830174,-77.04691261
1630,01-02-2023 09:41,01-02-2023 09:55,38.910972,-77.00495,38.887378,-77.001955
1631,01-02-2023 09:41,01-02-2023 09:55,38.91475111,-77.00356007,38.90980063,-77.03442693
1632,01-02-2023 09:42,01-02-2023 09:48,38.909858,-77.038566,38.89968,-77.041539
1633,01-02-2023 09:42,01-02-2023 09:50,38.892934,-76.998273,38.897222,-77.019347
1634,01-02-2023 09:42,01-02-2023 09:52,38.884734,-77.093485,38.881044,-77.111768
1635,01-02-2023 09:42,01-02-2023 09:55,38.884916,-77.005965,38.886266,-77.022241
1636,01-02-2023 09:42,01-02-2023 09:58,38.896923,-77.086502,38.897293,-77.05557
1637,01-02-2023 09:42,01-02-2023 10:05,38.88409515,-76.99523449,38.892441,-77.048947
1638,01-02-2023 09:43,01-02-2023 09:48,38.89627517,-77.044997,38.89968,-77.041539
1639,01-02-2023 09:43,01-02-2023 09:48,38.8803,-76.9862,38.88409515,-76.99523449
1640,01-02-2023 09:43,01-02-2023 09:49,38.93132186,-77.02824712,38.918199,-77.027171
1641,01-02-2023 09:43,01-02-2023 09:56,38.90093,-77.018677,38.90071063,-77.04644859
1642,01-02-2023 09:44,01-02-2023 09:48,38.885908,-76.991476,38.8840581,-76.9863852
1643,01-02-2023 09:44,01-02-2023 09:48,38.903827,-77.053485,38.90374145,-77.0424521
1644,01-02-2023 09:44,01-02-2023 09:53,38.90071063,-77.04644859,38.9101,-77.0444
1645,01-02-2023 09:45,01-02-2023 09:54,38.905697,-77.005483,38.897108,-77.011616
1646,01-02-2023 09:45,01-02-2023 09:57,38.88,-76.96,38.89,-76.94
1647,01-02-2023 09:45,01-02-2023 10:05,38.90728677,-76.99916661,38.899632,-77.031686
1648,01-02-2023 09:46,01-02-2023 09:55,38.924088,-77.040787,38.90506687,-77.04177886
1649,01-02-2023 09:46,01-02-2023 10:12,38.88637194,-77.01770067,38.901755,-77.051084
1650,01-02-2023 09:47,01-02-2023 09:52,38.916442,-77.0682,38.9076926,-77.07151249
1651,01-02-2023 09:47,01-02-2023 09:52,38.90273216,-76.99514991,38.89696,-77.00493
1652,01-02-2023 09:47,01-02-2023 09:57,38.903819,-77.0284,38.89968,-77.041539
1653,01-02-2023 09:47,01-02-2023 10:04,38.832431,-77.049772,38.858971,-77.05323
1654,01-02-2023 09:47,01-02-2023 10:06,38.865784,-76.9784,38.892275,-77.013917
1655,01-02-2023 09:47,01-02-2023 10:09,38.88409515,-76.99523449,38.89830174,-77.04691261
1656,01-02-2023 09:47,01-02-2023 10:11,38.88,-77,38.905303,-77.050264
1657,01-02-2023 09:47,01-02-2023 10:40,38.85438052,-77.0534116,38.888255,-77.0494365
1658,01-02-2023 09:48,01-02-2023 09:50,38.89971567,-77.04150583,38.9,-77.04
1659,01-02-2023 09:48,01-02-2023 09:52,38.899972,-76.998347,38.90546971,-77.00213045
1660,01-02-2023 09:48,01-02-2023 09:52,38.955016,-77.069956,38.947156,-77.065115
1661,01-02-2023 09:48,01-02-2023 09:52,38.95236417,-77.00273767,38.96,-77
1662,01-02-2023 09:48,01-02-2023 09:53,38.909858,-77.038566,38.902204,-77.04337
1663,01-02-2023 09:48,01-02-2023 09:55,38.96,-77.03,38.931991,-77.032956
1664,01-02-2023 09:48,01-02-2023 09:55,38.91693645,-77.02963114,38.911268,-77.041829
1665,01-02-2023 09:48,01-02-2023 09:56,38.903649,-77.034918,38.90864,-77.02277
1666,01-02-2023 09:48,01-02-2023 09:56,38.90864,-77.02277,38.902,-77.03353
1667,01-02-2023 09:48,01-02-2023 09:58,38.90861367,-77.04504183,38.897857,-77.026975
1668,01-02-2023 09:48,01-02-2023 10:01,38.91,-77.02,38.9,-77.01
1669,01-02-2023 09:49,01-02-2023 09:49,38.9275195,-76.99722633,38.93,-77
1670,01-02-2023 09:49,01-02-2023 09:54,38.829545,-77.047844,38.8426,-77.0502
1671,01-02-2023 09:49,01-02-2023 09:55,38.9059,-77.0325,38.89728305,-77.02219069
1672,01-02-2023 09:49,01-02-2023 09:56,38.91121359,-77.00225651,38.89967,-77.003666
1673,01-02-2023 09:49,01-02-2023 09:57,38.857866,-77.05949,38.856425,-77.049232
1674,01-02-2023 09:49,01-02-2023 10:01,38.912648,-77.041834,38.905509,-77.065246
1675,01-02-2023 09:49,01-02-2023 10:01,38.909394,-77.048728,38.9076926,-77.07151249
1676,01-02-2023 09:49,01-02-2023 10:01,38.93,-77,38.92812111,-77.02379465
1677,01-02-2023 09:50,01-02-2023 09:52,38.89998417,-77.04306267,38.9,-77.04
1678,01-02-2023 09:50,01-02-2023 09:52,38.91417364,-77.02159524,38.912659,-77.017669
1679,01-02-2023 09:50,01-02-2023 09:53,38.901755,-77.051084,38.89892547,-77.04885238
1680,01-02-2023 09:50,01-02-2023 09:54,38.908905,-77.04478,38.901755,-77.051084
1681,01-02-2023 09:50,01-02-2023 09:54,38.899972,-76.998347,38.89696,-77.00493
1682,01-02-2023 09:50,01-02-2023 09:55,38.9076926,-77.07151249,38.90849,-77.063586
1683,01-02-2023 09:50,01-02-2023 09:58,38.89830174,-77.04691261,38.902,-77.03353
1684,01-02-2023 09:50,01-02-2023 10:02,38.876211,-77.012443,38.886266,-77.022241
1685,01-02-2023 09:50,01-02-2023 10:03,38.90849,-77.063586,38.899632,-77.031686
1686,01-02-2023 09:50,01-02-2023 10:03,38.92284916,-77.04252452,38.902,-77.03353
1687,01-02-2023 09:50,01-02-2023 10:05,38.90293157,-76.99840486,38.902,-77.03353
1688,01-02-2023 09:50,01-02-2023 10:05,38.905303,-77.050264,38.89824329,-77.02623546
1689,01-02-2023 09:50,01-02-2023 10:06,38.88412,-77.017445,38.885908,-76.991476
1690,01-02-2023 09:51,01-02-2023 09:54,38.9059,-77.0325,38.908142,-77.038359
1691,01-02-2023 09:51,01-02-2023 09:57,38.9059,-77.0325,38.911268,-77.041829
1692,01-02-2023 09:51,01-02-2023 09:59,38.89967,-77.003666,38.897222,-77.019347
1693,01-02-2023 09:51,01-02-2023 10:02,38.934405,-77.032687,38.920669,-77.04368
1694,01-02-2023 09:51,01-02-2023 10:04,38.9172,-77.0259,38.902204,-77.04337
1695,01-02-2023 09:52,01-02-2023 09:59,38.89608691,-77.07145214,38.9076926,-77.07151249
1696,01-02-2023 09:52,01-02-2023 10:01,38.9281105,-77.02386933,38.912652,-77.036278
1697,01-02-2023 09:52,01-02-2023 10:02,38.798133,-77.0487,38.812351,-77.040691
1698,01-02-2023 09:52,01-02-2023 10:11,38.87082394,-77.01191515,38.8803,-76.9862
1699,01-02-2023 09:53,01-02-2023 09:58,38.924088,-77.040787,38.908142,-77.038359
1700,01-02-2023 09:53,01-02-2023 09:58,38.881185,-77.001828,38.88409515,-76.99523449
1701,01-02-2023 09:53,01-02-2023 10:02,38.9059,-77.0325,38.9154,-77.0446
1702,01-02-2023 09:53,01-02-2023 10:03,38.8803,-76.9862,38.876893,-77.006072
1703,01-02-2023 09:53,01-02-2023 10:03,38.886266,-77.022241,38.894851,-77.02324
1704,01-02-2023 09:54,01-02-2023 09:56,38.9,-77.04,38.9,-77.04
1705,01-02-2023 09:54,01-02-2023 09:58,38.913761,-77.027025,38.908094,-77.026975
1706,01-02-2023 09:55,01-02-2023 09:58,38.90093,-77.018677,38.894573,-77.01994
1707,01-02-2023 09:55,01-02-2023 09:59,38.89830174,-77.04691261,38.901755,-77.051084
1708,01-02-2023 09:55,01-02-2023 10:03,38.98669367,-76.999995,38.975219,-77.016855
1709,01-02-2023 09:55,01-02-2023 10:14,38.905697,-77.005483,38.8963,-77.045
1710,01-02-2023 09:56,01-02-2023 09:58,38.912659,-77.017669,38.91417364,-77.02159524
1711,01-02-2023 09:56,01-02-2023 10:01,38.886952,-76.996806,38.89484064,-76.99591577
1712,01-02-2023 09:56,01-02-2023 10:07,38.910674,-77.03188,38.901755,-77.051084
1713,01-02-2023 09:56,01-02-2023 10:07,38.90088,-77.048911,38.912648,-77.041834
1714,01-02-2023 09:57,01-02-2023 10:01,39,-77.02,39,-77.03
1715,01-02-2023 09:57,01-02-2023 10:06,38.900413,-76.982872,38.8840581,-76.9863852
1716,01-02-2023 09:57,01-02-2023 10:13,38.89054,-77.08095,38.902826,-77.060173
1717,01-02-2023 09:58,01-02-2023 10:07,38.936268,-77.08720583,38.91261359,-77.07432264
1718,01-02-2023 09:58,01-02-2023 10:07,38.902386,-77.005649,38.9024,-77.02622
1719,01-02-2023 09:58,01-02-2023 10:08,38.908142,-77.038359,38.905126,-77.056887
1720,01-02-2023 09:59,01-02-2023 10:00,38.908094,-77.026975,38.9055785,-77.027313
1721,01-02-2023 09:59,01-02-2023 10:04,38.9,-77.02,38.9059,-77.0325
1722,01-02-2023 09:59,01-02-2023 10:04,38.866611,-76.985238,38.862669,-76.994637
1723,01-02-2023 09:59,01-02-2023 10:05,38.90980063,-77.03442693,38.908142,-77.038359
1724,01-02-2023 09:59,01-02-2023 10:06,38.90571079,-77.04731762,38.908142,-77.038359
1725,01-02-2023 09:59,01-02-2023 10:07,38.899972,-76.998347,38.894832,-76.987633
1726,01-02-2023 09:59,01-02-2023 10:11,38.89967,-77.003666,38.902674,-77.021392
1727,01-02-2023 09:59,01-02-2023 10:13,38.903658,-77.031737,38.912644,-77.04564
1728,01-02-2023 09:59,01-02-2023 10:15,38.905303,-77.050264,38.910674,-77.03188
1729,01-02-2023 09:59,01-02-2023 10:40,38.88732,-76.983569,38.9101,-77.0444
1730,01-02-2023 10:00,01-02-2023 10:18,38.89892547,-77.04885238,38.8786936,-77.02305436
1731,01-02-2023 10:01,01-02-2023 10:37,38.90088,-77.048911,38.90088,-77.048911
1732,01-02-2023 10:01,01-02-2023 10:39,38.90088,-77.048911,38.90088,-77.048911
1733,01-02-2023 10:02,01-02-2023 10:13,38.899972,-76.998347,38.897108,-77.011616
1734,01-02-2023 10:02,01-02-2023 10:16,38.917716,-77.022684,38.908142,-77.038359
1735,01-02-2023 10:02,01-02-2023 10:22,38.92812117,-77.023896,38.91261359,-77.07432264
1736,01-02-2023 10:03,01-02-2023 10:07,38.90093,-77.018677,38.897446,-77.009888
1737,01-02-2023 10:03,01-02-2023 10:10,38.90257109,-77.01366663,38.90864,-77.02277
1738,01-02-2023 10:03,01-02-2023 10:13,38.918036,-77.045487,38.89968,-77.041539
1739,01-02-2023 10:03,01-02-2023 10:24,38.923389,-77.051833,38.902826,-77.060173
1740,01-02-2023 10:04,01-02-2023 10:11,38.91613685,-77.02200294,38.9086,-77.0323
1741,01-02-2023 10:04,01-02-2023 10:16,38.955323,-76.96807217,38.969581,-76.937349
1742,01-02-2023 10:04,01-02-2023 10:17,38.85438052,-77.0534116,38.83683765,-77.05727398
1743,01-02-2023 10:04,01-02-2023 10:22,38.90093,-77.018677,38.905126,-77.056887
1744,01-02-2023 10:04,01-02-2023 10:30,38.89485867,-77.02345017,38.9216413,-76.9556866
1745,01-02-2023 10:05,01-02-2023 10:08,38.909858,-77.038566,38.912648,-77.041834
1746,01-02-2023 10:05,01-02-2023 10:18,38.897446,-77.009888,38.89968,-77.041539
1747,01-02-2023 10:05,01-02-2023 10:22,38.900412,-77.001949,38.89646475,-77.03338087
1748,01-02-2023 10:05,01-02-2023 10:42,38.8786936,-77.02305436,38.895344,-77.016106
1749,01-02-2023 10:07,01-02-2023 10:09,38.907908,-76.99707,38.90728677,-76.99916661
1750,01-02-2023 10:07,01-02-2023 10:11,38.912648,-77.041834,38.908905,-77.04478
1751,01-02-2023 10:07,01-02-2023 10:11,38.921074,-77.031887,38.915544,-77.038252
1752,01-02-2023 10:07,01-02-2023 10:16,38.89967,-77.003666,38.9024,-77.02622
1753,01-02-2023 10:07,01-02-2023 10:27,38.88397,-77.10783,38.89608691,-77.07145214
1754,01-02-2023 10:07,01-02-2023 10:31,38.9418,-77.0251,38.89903234,-77.03335404
1755,01-02-2023 10:07,01-02-2023 10:32,38.896923,-77.086502,38.909394,-77.048728
1756,01-02-2023 10:08,01-02-2023 10:11,38.897108,-77.011616,38.900358,-77.012108
1757,01-02-2023 10:08,01-02-2023 10:14,38.91,-77.05,38.902,-77.03353
1758,01-02-2023 10:08,01-02-2023 10:15,38.902386,-77.005649,38.902674,-77.021392
1759,01-02-2023 10:08,01-02-2023 10:16,38.924088,-77.040787,38.908142,-77.038359
1760,01-02-2023 10:08,01-02-2023 10:18,38.983627,-77.006311,38.975219,-77.016855
1761,01-02-2023 10:08,01-02-2023 10:23,38.90733256,-77.01536044,38.89968,-77.041539
1762,01-02-2023 10:09,01-02-2023 10:14,38.876697,-77.0178975,38.87885438,-77.00572729
1763,01-02-2023 10:09,01-02-2023 10:18,38.8904955,-77.0172465,38.88627695,-77.02824175
1764,01-02-2023 10:10,01-02-2023 10:17,38.89830174,-77.04691261,38.90571079,-77.04731762
1765,01-02-2023 10:10,01-02-2023 10:23,38.908905,-77.04478,38.894851,-77.02324
1766,01-02-2023 10:10,01-02-2023 10:23,38.965742,-76.954803,38.95548,-76.940133
1767,01-02-2023 10:11,01-02-2023 10:13,38.88278733,-77.10335733,38.880012,-77.107854
1768,01-02-2023 10:11,01-02-2023 10:16,38.902674,-77.021392,38.903658,-77.031737
1769,01-02-2023 10:11,01-02-2023 10:26,38.896104,-77.049882,38.893028,-77.026013
1770,01-02-2023 10:11,01-02-2023 10:39,38.90728677,-76.99916661,38.907908,-76.99707
1771,01-02-2023 10:12,01-02-2023 10:16,38.90733256,-77.01536044,38.905697,-77.005483
1772,01-02-2023 10:12,01-02-2023 10:17,38.845028,-77.051956,38.852929,-77.049723
1773,01-02-2023 10:12,01-02-2023 10:18,38.894573,-77.01994,38.88412,-77.017445
1774,01-02-2023 10:12,01-02-2023 10:22,38.88637194,-77.01770067,38.88409515,-76.99523449
1775,01-02-2023 10:12,01-02-2023 10:29,38.869418,-77.095596,38.893438,-77.076389
1776,01-02-2023 10:13,01-02-2023 10:21,38.8840581,-76.9863852,38.881185,-77.001828
1777,01-02-2023 10:13,01-02-2023 10:27,38.908905,-77.04478,38.9076926,-77.07151249
1778,01-02-2023 10:14,01-02-2023 10:16,38.908142,-77.038359,38.90506687,-77.04177886
1779,01-02-2023 10:14,01-02-2023 10:17,38.90071063,-77.04644859,38.8963,-77.045
1780,01-02-2023 10:14,01-02-2023 10:18,38.8840581,-76.9863852,38.88409515,-76.99523449
1781,01-02-2023 10:14,01-02-2023 10:21,38.917716,-77.022684,38.909858,-77.038566
1782,01-02-2023 10:15,01-02-2023 10:23,38.897274,-76.994749,38.90731645,-77.00069815
